total.pckts,tcp.pct,udp.pct,other.pct,ip.src.unique,ip.dest.unique,eth.src.unique,eth.dest.unique,pkt.length.mean,pkt.length.std,pkt.length.var,pkt.length.min,pkt.length.max,pkt.length.pquartil,pkt.length.med,pkt.length.tquartil,pkt.delta.mean,pkt.delta.std,pkt.delta.var,pkt.delta.min,pkt.delta.max,pkt.delta.pquartil,pkt.delta.med,pkt.delta.tquartil,ttl.mean,ttl.std,ttl.var,ttl.min,ttl.max,ttl.pquartil,ttl.med,ttl.tquartil,tcp.flag.res.count,tcp.flag.cwr.count,tcp.flag.urg.count,tcp.flag.ack.count,tcp.flag.push.count,tcp.flag.reset.count,tcp.flag.syn.count,tcp.flag.fyn.count,dest.port.entropy,src.port.entropy,tcp.seq.entropy,label
2468,76.94489465153971,22.93354943273906,0.12155591572123178,165,166,4,4,643.5141815235008,583.9601016210128,341009.4002852236,60.0,1514.0,66.0,590.0,1087.0,0.00040452106969205836,0.0008078003867902078,6.525414648984094e-07,0.0,0.008616,3.475e-05,0.000126,0.00034025,90.05354092382495,37.12259883083284,1378.087343954952,27.0,250.0,62.0,63.0,127.0,0,0,0,1876,324,4,34,13,0.6710848196255522,0.6399526917813767,0.6358810295002517,0
3066,79.87606001304631,19.99347684279191,0.1304631441617743,161,169,8,8,625.4595564253099,582.3930906757764,339181.7120668831,60.0,1514.0,66.0,590.0,1087.0,0.0003249624918460535,0.0006444820646911001,4.1535713170850325e-07,0.0,0.006061,1.4e-05,9.8e-05,0.000297,86.59928897586431,33.34031357651106,1111.5765093800874,20.0,250.0,63.0,63.0,126.0,0,0,0,2410,453,15,60,41,0.6743954866034236,0.6398534812192657,0.6443241550586933,0
3988,80.19057171514544,19.709127382146438,0.10030090270812438,219,229,5,5,615.9014543630892,585.118228589343,342363.3414275306,60.0,1514.0,66.0,466.5,1087.0,0.00025042903711133395,0.00046625948346776545,2.1739790592362744e-07,0.0,0.005733,8e-06,8.8e-05,0.00026725,86.69368655967904,34.00401790103111,1156.2732334136444,37.0,255.128,63.0,63.0,126.0,0,0,0,3158,686,13,66,67,0.6886980197009336,0.6324877255615503,0.6892615484606722,0
5268,86.84510250569475,13.097949886104784,0.05694760820045558,200,205,6,6,746.4595671981776,639.2759411643378,408673.72895155,60.0,1514.0,66.0,590.0,1514.0,0.0001896604024297646,0.0003768645310702526,1.4202687477880137e-07,0.0,0.004738,7e-06,6.5e-05,0.000216,79.66378891419893,32.485577892696554,1055.3127710224553,34.0,250.0,54.0,63.0,118.0,0,0,0,4516,633,32,60,53,0.6342342365629993,0.5663598833250065,0.7169967471034686,0
3770,84.58885941644563,15.358090185676392,0.05305039787798408,163,167,4,4,845.3737400530504,639.103621241557,408453.4386840715,60.0,1514.0,66.0,1083.0,1514.0,0.00026452546419098144,0.0005324764497662795,2.8353116955570116e-07,0.0,0.00629,7e-06,7e-05,0.000266,79.39501936339522,34.80713789187244,1211.5368482238223,41.0,244.0,54.0,62.0,118.0,0,0,0,3184,337,10,9,16,0.5674836079307897,0.546334980723746,0.7282237713703354,0
2824,76.6643059490085,23.05240793201133,0.28328611898017,183,193,4,3,639.9925637393768,582.0820018737588,338819.45690536255,60.0,1514.0,66.0,590.0,1087.0,0.0003521745750708215,0.0006770846490728408,4.5844362201009206e-07,0.0,0.008403,1.6e-05,0.000115,0.000315,91.05395077903684,35.60351920478583,1267.6105797655537,29.0,250.0,62.0,108.0,127.0,0,0,0,2154,356,4,18,12,0.6703524060121931,0.6362844705266653,0.6400518138642937,0
3613,83.19955715471907,16.689731525048437,0.11071132023249376,183,190,4,5,754.0780514807639,637.135131723893,405941.1760768224,60.0,1514.0,66.0,590.0,1454.0,0.00027658676999723226,0.0005493388737758401,3.0177319824130835e-07,0.0,0.005767,8e-06,8.8e-05,0.000261,78.51673927484084,33.17424033889366,1100.5302220626793,41.0,255.128,54.0,62.0,118.0,0,0,0,2992,426,3,24,22,0.6344878955332772,0.6069672770434198,0.7046953046183073,0
3711,83.83185125303153,16.03341417407707,0.13473457289140395,146,146,5,5,767.0479655079494,636.1280320583177,404658.873170388,60.0,1514.0,66.0,590.0,1466.0,0.000268570735650768,0.0005420501610902595,2.938183771379762e-07,0.0,0.005709,7e-06,8.4e-05,0.000258,78.66865319320937,34.658919548784645,1201.2407042891264,41.0,255.128,54.0,63.0,118.0,0,0,0,3054,432,46,25,21,0.648733353798432,0.6199635494553856,0.6987310585094473,0
4279,85.1600841318065,14.723066136947885,0.11684973124561812,151,168,3,3,831.8158448235569,646.494863425213,417955.60843518487,60.0,1514.0,66.0,1083.0,1514.0,0.00023338537041364804,0.00044848856701836556,2.0114199474618697e-07,0.0,0.00475,7e-06,6.7e-05,0.0002445,78.5128193503155,34.75643831506058,1208.010004348611,41.0,253.0,54.0,62.0,118.0,0,0,0,3634,401,3,18,17,0.5791258681447483,0.5511350570840388,0.7094077360150782,0
3702,85.3322528363047,14.478660183684495,0.18908698001080498,160,165,6,6,790.5759049162615,643.8356538286513,414524.34914096695,60.0,1514.0,66.0,590.0,1514.0,0.0002698587250135062,0.0005493110442869535,3.017426233756234e-07,0.0,0.005791,7e-06,8.5e-05,0.000271,78.73138384656941,35.710611740113926,1275.2477908531625,36.0,255.128,54.0,62.0,118.0,0,0,0,3141,409,3,32,36,0.6222633876058944,0.6007755861130518,0.7184100263170866,0
3173,80.52316419791995,19.25622439331863,0.22061140876142452,154,159,4,3,620.9801449732115,576.2143960243699,332023.0301857293,60.0,1514.0,66.0,590.0,1087.0,0.00031478852820674444,0.0005668360299388445,3.213030848368306e-07,0.0,0.00731,1.4e-05,0.000108,0.000312,89.22105515285219,37.20991411898908,1384.5777087425433,36.0,255.128,62.0,63.0,127.0,0,0,0,2527,431,5,50,30,0.671262379833275,0.6493100188303534,0.6392265864439236,0
3388,82.23140495867769,17.384887839433294,0.3837072018890201,181,182,8,3,614.6357733175915,578.6848575155273,334876.16431776615,60.0,1514.0,66.0,590.0,1087.0,0.0002948048996458087,0.0005682079335022626,3.228602556949117e-07,0.0,0.008003,1.4e-05,9.3e-05,0.000299,84.71970838252656,34.92742534131449,1219.9250409730978,38.0,255.64,54.0,63.0,127.0,0,0,0,2773,531,8,27,10,0.6875740087247929,0.6621279827822543,0.6812884634336771,1
3105,79.64573268921094,20.096618357487923,0.25764895330112725,180,190,4,3,602.792270531401,581.6354461415477,338299.79220827733,60.0,1514.0,66.0,440.0,1083.0,0.00032128438003220614,0.0006494468462860623,4.2178120615091225e-07,0.0,0.007917,1.4e-05,9.7e-05,0.000299,88.1110847020934,36.934694535473184,1364.1716604287126,40.0,255.128,62.0,63.0,127.0,0,0,0,2458,506,3,29,15,0.6956718067983914,0.6723483466222903,0.633075399688179,1
2729,77.31769879076585,22.499083913521435,0.18321729571271528,172,178,3,4,625.0945401245878,588.7126592527635,346582.59516446036,60.0,1514.0,66.0,590.0,1087.0,0.00036538768779772806,0.0007648279088406811,5.849617301416092e-07,0.0,0.007179,1.4e-05,9.9e-05,0.000306,88.06232392817881,36.77870676347143,1352.6732711934194,2.0,255.128,62.0,63.0,127.0,0,0,0,2099,475,2,19,11,0.7073534169068542,0.6766961835619208,0.6463897722070658,0
2848,78.47612359550563,21.453651685393258,0.0702247191011236,156,161,2,2,646.850070224719,602.2543975087074,362710.35931857605,60.0,1514.0,66.0,590.0,1454.0,0.000350218047752809,0.0007117197996876442,5.065450732674203e-07,0.0,0.007988,1.4e-05,9.9e-05,0.000307,82.32237710674157,35.885669740603184,1287.7812927316431,41.0,245.0,54.0,63.0,119.0,0,0,0,2224,444,2,21,32,0.6994196233843857,0.675402540753643,0.6295174007691156,0
2608,77.14723926380368,22.81441717791411,0.03834355828220859,158,162,4,3,594.8374233128834,560.2922599828208,313927.41659665696,60.0,1514.0,66.0,590.0,1083.0,0.0003824766104294478,0.0007239013342727625,5.240331417618857e-07,0.0,0.007735,1.6e-05,0.00011,0.000324,89.92834662576686,36.725042624911325,1348.7287558015535,41.0,255.128,62.0,63.0,127.0,0,0,0,2005,377,3,13,13,0.6851090336120412,0.6618627891987835,0.6265343693796473,0
3183,78.63650644046497,21.174992145774425,0.1885014137606032,167,176,6,7,646.2701853597235,594.6112578567747,353562.5479700159,60.0,1514.0,66.0,590.0,1454.0,0.00031407948476280237,0.0006189137315232176,3.830542070679934e-07,0.0,0.007875,1.5e-05,0.000101,0.0002945,87.27449544454916,36.27821231880504,1316.1086890482977,40.0,255.128,54.0,63.0,127.0,0,0,0,2486,411,4,31,22,0.679653428578403,0.6503625580299156,0.6379411206592507,0
2867,78.86292291594,21.067317753749563,0.06975933031042902,176,182,5,4,647.9651203348448,595.5653323334658,354698.06507747155,60.0,1514.0,66.0,590.0,1454.0,0.00034872689222183466,0.0006892416580625883,4.7505406320886586e-07,0.0,0.008774,1.4e-05,0.000105,0.0003095,84.9512476456226,37.43739316066884,1401.5584066664942,40.0,244.0,54.0,63.0,126.0,0,0,0,2248,399,11,23,18,0.6885799284175168,0.6650709782408756,0.6138599129613878,0
4104,84.89278752436647,15.034113060428849,0.07309941520467836,175,184,2,2,715.15716374269,632.0749448890277,399518.7359564675,60.0,1514.0,66.0,590.0,1454.0,0.00024357553606237813,0.00048061736857942894,2.3099305498021466e-07,0.0,0.007241,9e-06,9e-05,0.000245,81.27368274853802,35.204614458270676,1239.3648791554808,40.0,244.51,54.0,63.0,119.0,0,0,0,3453,532,17,32,46,0.6795187480875245,0.6544511029646856,0.6969145573834407,0
3671,84.173249795696,15.772269136475076,0.05448106782892945,177,178,4,4,668.4598202124762,620.8077619811937,385402.2773360984,60.0,1514.0,66.0,590.0,1454.0,0.00027230236992645057,0.00050114963756219,2.5115095922871436e-07,0.0,0.005499,1.3e-05,9.9e-05,0.0002815,89.45716235358213,44.68003255998254,1996.3053095611,41.0,255.128,54.0,63.0,127.0,0,0,0,3036,475,6,99,87,0.7009199918426103,0.6525399478005268,0.6463834675887855,0
2797,79.0489810511262,20.77225598855917,0.1787629603146228,147,153,2,2,649.2298891669647,581.2743108523022,337879.82445681887,60.0,1514.0,66.0,590.0,1087.0,0.0003571212012870933,0.0006740663022263654,4.5436537979712585e-07,0.0,0.006501,1.6e-05,0.000112,0.000318,94.57322595638185,40.984761841419214,1679.7507031978523,1.0,255.1,62.0,114.0,127.0,0,0,0,2201,385,10,14,18,0.6921702712507792,0.6565566508541388,0.663446495025303,0
3346,81.67961745367603,18.230723251643756,0.08965929468021519,159,164,3,3,636.9913329348476,586.8250161895843,344363.5996259059,60.0,1514.0,66.0,590.0,1428.0,0.00029799372384937235,0.0005867060014164819,3.4422393209811687e-07,0.0,0.007499,1.1e-05,9e-05,0.000278,90.84014225941424,41.755701675985485,1743.5386224538968,3.0,241.0,62.0,63.0,127.0,0,0,0,2696,474,26,30,24,0.6835653339985716,0.6563256060015976,0.6370002895824745,0
4447,82.90982684956151,17.022711940634135,0.06746120980436249,197,195,2,2,585.2619743647402,588.2398563595943,346026.1286099562,60.0,1514.0,66.0,226.0,1087.0,0.0002247218349449067,0.00046076407744901016,2.1230353506743743e-07,0.0,0.005905,7e-06,7.7e-05,0.000232,85.86549336631437,45.21362275591561,2044.27168271425,36.0,245.0,56.0,63.0,119.0,0,0,0,3566,774,52,144,24,0.688880680045816,0.6736712348482015,0.6573616088498533,0
4645,86.30785791173304,13.606027987082886,0.0861141011840689,183,180,4,5,763.0135629709365,643.4898305029451,414079.161960709,60.0,1514.0,66.0,590.0,1514.0,0.00021517115177610333,0.00042090867540947233,1.7716411303495652e-07,0.0,0.004789,7e-06,7e-05,0.000232,78.19310548977394,33.39431397374385,1115.1802057769835,1.0,245.0,54.0,63.0,118.0,0,0,0,3990,488,4,31,22,0.6122974242142486,0.5866941614516412,0.7058172363886107,0
2535,76.29191321499013,23.51084812623274,0.19723865877712032,164,170,2,4,617.9968441814596,571.1210869551047,326179.2959647803,60.0,1514.0,66.0,590.0,1083.0,0.0003944161735700197,0.0007182198736273433,5.158397868732769e-07,0.0,0.006644,1.6e-05,0.000122,0.000342,91.35284575936883,37.13721801833777,1379.1729621415514,1.0,244.0,62.0,108.0,127.0,0,0,0,1921,340,0,24,5,0.6724500223713804,0.6427921133040468,0.6407633176080455,0
2404,75.08319467554077,24.750415973377706,0.16638935108153077,165,167,3,3,608.1322795341098,565.6591513110767,319970.2754619676,60.0,1514.0,66.0,590.0,1083.0,0.00041512687188019964,0.0008210666064099164,6.741503721614966e-07,0.0,0.00872,1.6e-05,0.00013,0.000349,90.93116347753744,36.02107478955762,1297.5178289949038,40.0,243.0,62.0,108.0,127.0,0,0,0,1793,334,3,17,15,0.6731015820287134,0.6459383621003076,0.6055628284725697,0
2636,76.59332321699544,23.17905918057663,0.2276176024279211,152,154,2,2,651.9142640364188,587.0613513234476,344641.03021771245,60.0,1514.0,66.0,590.0,1322.0,0.00037932511380880116,0.0007604172824226235,5.782344434070079e-07,0.0,0.010902,1.6e-05,0.000116,0.000322,87.36274241274658,35.90365232313357,1289.0722501404548,36.0,242.0,62.0,63.0,127.0,0,0,0,2000,363,4,24,13,0.7014324667607652,0.6740638266006291,0.6295120644493905,0
2879,78.67315039944425,21.257381035081625,0.06946856547412296,178,179,5,5,626.633553317124,581.5592721932329,338211.1870739227,60.0,1514.0,66.0,590.0,1087.0,0.0003459656130600903,0.0006515408037111096,4.2450541890051877e-07,0.0,0.006189,1.5e-05,0.000115,0.000318,86.43652240361236,36.09134686210072,1302.5853183204674,34.0,255.128,62.0,63.0,126.0,0,0,0,2253,352,1,28,31,0.6667792576439205,0.6457497431151944,0.6144682110514333,0
3002,78.81412391738841,21.152564956695535,0.033311125916055964,153,160,2,2,646.0159893404397,589.3163336984499,347293.74116378266,60.0,1514.0,66.0,590.0,1434.0,0.0003318481012658228,0.0007014912132526219,4.920899222706355e-07,0.0,0.008742,1.4e-05,0.000101,0.000286,85.30333777481678,36.46400624910252,1329.6237517345874,41.0,254.0,56.0,63.0,127.0,0,0,0,2358,387,2,12,35,0.6621129531338996,0.6346295925191685,0.6548061676438457,0
3144,81.01145038167938,18.924936386768447,0.06361323155216285,163,171,3,3,648.7054707379135,600.7904945548057,360949.21834740805,60.0,1514.0,66.0,590.0,1454.0,0.0003176517175572519,0.0006621391440958935,4.384282461440424e-07,0.0,0.00747,1e-05,8.950000000000001e-05,0.000278,82.52821882951655,34.922467694378646,1219.5787498649204,41.0,254.0,53.0,63.0,119.0,0,0,0,2530,451,2,33,17,0.6826315219206398,0.663844106384184,0.6556200382405346,0
3083,79.43561466104444,20.434641582873823,0.12974375608173855,161,164,5,4,644.0872526759649,603.1149258095618,363747.61373427324,60.0,1514.0,66.0,590.0,1434.0,0.0003236256892637042,0.000638873145613471,4.0815889618605136e-07,0.0,0.008385,1.2e-05,9.8e-05,0.0003045,86.53859065844955,36.43640412006894,1327.611545200977,35.0,255.128,62.0,63.0,127.0,0,0,0,2433,501,1,34,24,0.7246723242901687,0.6947958240189602,0.6381177220865899,0
3471,82.42581388648804,17.430135407663496,0.14405070584845864,174,174,4,5,636.997118985883,591.4737788910144,349841.2311156166,60.0,1514.0,66.0,590.0,1434.0,0.0002880083549409392,0.000559039132107051,3.125247512270048e-07,0.0,0.006222,9e-06,8.9e-05,0.000292,87.71733679055028,35.734965777363016,1276.9877791093058,36.0,255.128,62.0,63.0,127.0,0,0,0,2840,500,7,42,30,0.6926407892850979,0.6656522268928241,0.6650388145139062,0
4000,83.45,16.35,0.2,208,220,6,5,652.421,597.7914288504827,357354.5924071017,60.0,1514.0,66.0,590.0,1434.0,0.00024990850000000003,0.00048717577853126784,2.373402391875469e-07,0.0,0.006289,8e-06,8.5e-05,0.00025525,87.10229949999999,37.12879518016552,1378.5474315306824,36.0,255.128,59.0,63.0,127.0,0,0,0,3318,642,7,37,17,0.6750857825133724,0.6552392970323982,0.698427149012427,0
3096,78.39147286821705,21.44702842377261,0.16149870801033592,171,177,4,4,622.0978682170543,572.0632367142442,327256.3467999775,60.0,1514.0,66.0,590.0,1083.0,0.00032280297157622737,0.0006200345625398588,3.84442858743994e-07,0.0,0.006371,1.5e-05,0.000102,0.000303,89.08005555555556,36.04804914817834,1299.4618473894814,41.0,255.128,62.0,63.0,127.0,0,1,0,2415,377,7,19,9,0.6521221570477227,0.6273180171021702,0.6630839948442937,0
2942,79.19782460910945,20.598232494901428,0.20394289598912305,186,191,6,5,691.819170632223,620.2662160575175,384730.1787823109,60.0,1514.0,66.0,590.0,1454.0,0.00033950645819170636,0.0007465285069955369,5.573048117569854e-07,0.0,0.00927,8e-06,8.7e-05,0.000265,80.46745207341945,34.060913777999204,1160.145847392296,35.0,255.128,54.0,63.0,118.75,0,0,0,2314,401,6,24,13,0.6944007236243224,0.6704813696067782,0.6415845942231015,0
2871,78.43956809474051,21.281783350748867,0.2786485545106235,176,188,4,3,747.239289446186,642.5390793598332,412856.46850458207,60.0,1514.0,66.0,726.0,1454.0,0.0003480818530128875,0.0007776870105184403,6.047970863291086e-07,0.0,0.009179,8e-06,9.1e-05,0.0002705,75.74857122953674,34.69318945216018,1203.6173943634785,29.0,255.128,46.0,63.0,115.0,0,0,0,2240,396,4,21,11,0.6608844749889863,0.6385254387638629,0.6652449392379882,0
3478,81.77113283496263,18.085106382978726,0.14376078205865442,170,175,5,5,740.2110408280621,631.8902332876885,399285.2669243693,60.0,1514.0,66.0,590.0,1466.0,0.0002872806210465785,0.0006454527164099944,4.1660920912104065e-07,0.0,0.009153,8e-06,8.8e-05,0.000257,78.69043875790685,35.80633400293962,1282.0935547300703,34.0,255.128,46.0,63.0,118.0,0,0,0,2831,351,3,19,27,0.6232933806974249,0.6024424648133522,0.6747757558958463,0
3903,83.2436587240584,16.730719959005892,0.025621316935690495,163,165,4,4,726.6871637202153,624.1259115898927,389533.1535179145,60.0,1514.0,66.0,590.0,1454.0,0.0002558588265436844,0.0005809076315340783,3.374536763745324e-07,0.0,0.007202,7e-06,8.1e-05,0.000236,77.92022034332565,35.86694095204431,1286.4374532574332,41.0,240.0,46.0,63.0,118.0,0,0,0,3234,567,13,13,23,0.6263838760681953,0.6129137531231309,0.6849396451918196,0
4695,85.23961661341853,14.675186368477103,0.08519701810436635,180,187,4,4,666.4368477103301,625.3103340365202,391013.0138528645,60.0,1514.0,66.0,557.0,1454.0,0.00021293929712460066,0.00046666069018676753,2.177721997655902e-07,0.0,0.008331,7e-06,6.9e-05,0.000223,77.86889946751864,35.46208221152352,1257.559274776853,41.0,255.128,46.0,63.0,118.0,0,0,0,3979,690,16,33,24,0.6368075499218667,0.6286700196133148,0.711424610622119,0
4597,86.42592995431804,13.552316728301067,0.021753317380900587,186,199,4,5,664.1235588427235,615.906142151252,379340.37593963824,60.0,1514.0,66.0,590.0,1454.0,0.00021747748531651082,0.0004454986378413285,1.9846903631847915e-07,0.0,0.006587,7e-06,7.2e-05,0.000234,82.0301544485534,35.73558929304908,1277.0323421214841,2.0,242.0,46.0,63.0,127.0,0,2,0,3959,691,3,21,10,0.6118289272746122,0.5948309032256891,0.7282442536997423,0
3142,80.0763844684914,19.859961807765757,0.06365372374283895,175,175,5,4,524.2708465945258,554.8654604904863,307875.6792453194,60.0,1514.0,66.0,121.0,1083.0,0.0003153949713558243,0.0006251802976721486,3.908504045974363e-07,0.0,0.007741,1.4e-05,9.2e-05,0.000303,92.2602635264163,36.68348289735255,1345.6779174803567,41.0,255.128,62.0,113.0,127.0,0,0,0,2509,765,3,11,13,0.6962193620414331,0.6663574980936786,0.6888110699650325,0
3747,84.41419802508673,15.479049906591941,0.10675206832132372,165,170,4,4,624.5777955697891,591.5998967373969,349990.4378196987,60.0,1514.0,66.0,523.0,1164.5,0.0002660739258073125,0.0005215660195919524,2.720311127929929e-07,0.0,0.006329,8e-06,8.7e-05,0.000261,85.39630931411796,37.32456640523275,1393.1232573386292,41.0,255.128,50.0,63.0,127.0,0,1,0,3143,757,9,30,12,0.6763504296802857,0.6528225449975834,0.7172686014333177,0
4167,85.69714422846172,14.206863450923926,0.09599232061435085,180,184,5,5,663.5305975521958,620.5620355791315,385097.24000211526,60.0,1514.0,66.0,478.0,1454.0,0.00023959875209983203,0.0004900779835251042,2.401764299360324e-07,0.0,0.009123,8e-06,8.3e-05,0.000238,81.40952171826252,36.31810458981288,1319.0047209965876,41.0,255.128,46.0,63.0,121.0,0,0,0,3558,772,4,19,19,0.6513075020180831,0.6294252655703952,0.7373807203076466,0
3808,84.71638655462185,15.204831932773107,0.07878151260504201,162,166,4,4,647.889968487395,608.3841860275932,370131.3178084571,60.0,1514.0,66.0,556.0,1454.0,0.00026245430672268904,0.0005566957042981102,3.0991010718396896e-07,0.0,0.007507,9e-06,8.7e-05,0.000246,80.2356449579832,35.594144835839074,1266.9431465946896,39.0,242.0,46.0,63.0,119.0,0,1,0,3216,668,5,17,9,0.6519726306562824,0.6390716699288014,0.7236216608145507,0
4213,86.85022549252315,13.126038452409208,0.023736055067647758,166,176,4,4,684.032281034892,634.2146712234779,402228.24919510423,60.0,1514.0,66.0,590.0,1454.0,0.00023709708046522668,0.000474835500904076,2.2546875291882473e-07,0.0,0.005583,7e-06,8.1e-05,0.000238,79.75673581770711,36.185047588443375,1309.3576689779118,41.0,255.128,46.0,63.0,127.0,0,1,0,3649,675,2,17,11,0.6510599947715977,0.6375068186288737,0.7445964002798962,0
4357,89.16685792976818,10.695432637135644,0.1377094330961671,199,218,7,4,674.6359880651825,628.285834018226,394743.0892279778,60.0,1514.0,66.0,590.0,1454.0,0.0002292972228597659,0.0004639482126352436,2.1524794400743722e-07,0.0,0.006313,7e-06,7.6e-05,0.000244,82.43848565526737,37.471306461126524,1404.0988079036624,42.0,255.128,46.0,63.0,127.0,0,0,0,3866,733,2,32,8,0.6143290406181594,0.6092411287917892,0.7617759430117365,0
4729,89.27891731867203,10.594205963205752,0.12687671812222456,216,216,3,2,680.7809262000422,648.1264145246984,420067.8492046411,60.0,1514.0,66.0,409.0,1484.0,0.0002112425459928103,0.0004254326813118657,1.809929663282035e-07,0.0,0.00756,7e-06,6.6e-05,0.00023,75.65914358215267,34.26429782348696,1174.0421053366133,34.0,246.53,46.0,63.0,118.0,0,1,0,4179,712,14,73,37,0.6402370804250327,0.634117226074868,0.7463620499201999,0
4423,87.51978295274701,12.38978069183812,0.09043635541487678,178,183,4,4,680.562288039792,637.5678682738641,406492.7866552793,60.0,1514.0,66.0,590.0,1466.0,0.00022586163237621522,0.0004529610612935415,2.051737230481715e-07,0.0,0.006432,7e-06,8.1e-05,0.000237,78.17563418494234,35.45145124094534,1256.8053950891249,41.0,255.128,46.0,63.0,118.0,0,0,0,3821,599,39,29,19,0.6019093301958084,0.5955201387455296,0.7234294591498849,0
3259,88.06382325866831,11.874808223381406,0.0613685179502915,159,159,4,3,715.719852715557,637.0273594828963,405803.85672975116,60.0,1514.0,66.0,590.0,1454.0,0.0003063295489413931,0.0007037770165552735,4.953020890314417e-07,0.0,0.008772,7e-06,8.3e-05,0.00025350000000000004,80.1496256520405,35.843132794035775,1284.7301684908828,41.0,246.53,46.0,63.0,119.0,0,0,0,2860,339,2,17,16,0.6382044806964045,0.633062257394333,0.6987188498669803,0
3657,87.88624555646705,11.922340716434237,0.1914137270987148,178,189,3,3,692.4315012305168,621.9848133728684,386865.108066482,60.0,1514.0,66.0,590.0,1454.0,0.00027343423571233254,0.0005356059076433261,2.8687368830243127e-07,0.0,0.005464,8e-06,8.8e-05,0.000262,80.42975581077386,34.807073745380265,1211.5323827163402,36.0,244.0,46.0,63.0,118.0,0,0,0,3196,362,12,17,14,0.6102768712826192,0.5998035951437768,0.673657597218803,0
2740,76.2043795620438,23.64963503649635,0.145985401459854,156,164,4,5,571.5127737226277,579.2474447474162,335527.60224641097,60.0,1514.0,66.0,238.0,1083.0,0.0003648576642335766,0.000696164656072125,4.846452283640201e-07,0.0,0.007033,1.6e-05,0.000129,0.00031824999999999996,88.38806642335766,36.29275779660944,1317.1642684833557,1.0,255.128,62.0,63.0,127.0,0,0,0,2077,368,2,20,8,0.6661957289816636,0.6540104506418906,0.6312607032963227,0
3718,87.70844540075309,11.968800430338893,0.32275416890801506,196,196,5,6,721.9384077461001,647.0198204654639,418634.6480751611,60.0,1514.0,66.0,590.0,1454.0,0.0002686707907477138,0.0005986500078230397,3.583818318665255e-07,0.0,0.006828,7e-06,6.4e-05,0.000233,78.17715761161915,34.760498664416204,1208.2922673988808,2.0,255.128,46.0,63.0,118.0,0,0,0,3243,411,5,28,17,0.6327604679381451,0.6206883810416147,0.6652724766946772,0
2799,85.38763844230081,14.326545194712399,0.285816362986781,186,204,6,7,623.6934619506967,597.4958599963503,357001.30271277827,60.0,1514.0,66.0,519.0,1434.0,0.00035715719899964276,0.0007347051571326016,5.397916679172409e-07,0.0,0.008209,9e-06,9.9e-05,0.000307,85.08742801000358,36.76457480665064,1351.6339607138113,1.0,255.128,54.0,63.0,126.0,0,0,0,2382,409,3,14,38,0.6856563712783369,0.6801208242092849,0.6518371490983392,0
4270,90.96018735362998,8.92271662763466,0.117096018735363,151,148,3,3,800.4871194379391,643.1503248167693,413642.3403119159,60.0,1514.0,66.0,1083.0,1434.0,0.0002341351288056206,0.0005618963376532521,3.1572749426813754e-07,0.0,0.005819,4e-06,3.4e-05,0.0002,76.37178688524591,32.47089016988815,1054.358708424939,41.0,244.51,50.0,63.0,116.0,0,0,0,3870,371,5,22,24,0.615863426805318,0.5917723747787476,0.723208396740213,0
3317,84.95628580042207,15.013566475731082,0.030147723846849564,183,194,4,4,693.4157371118481,630.6942246250785,397775.20497542905,60.0,1514.0,66.0,590.0,1454.0,0.0003013264998492614,0.0006437266653811672,4.143840197227573e-07,0.0,0.006456,8e-06,8.5e-05,0.000263,79.73865782333435,35.33348477878989,1248.4551466129765,41.0,255.128,46.0,63.0,118.0,0,0,0,2807,353,23,17,8,0.6221376411558361,0.6102088931111251,0.661939408412431,0
4181,89.06960057402536,10.786893087778044,0.1435063381966037,182,185,4,4,764.7548433389142,650.9607915111247,423749.95208479004,60.0,1514.0,66.0,590.0,1484.0,0.00023913513513513514,0.0005478397738924479,3.001284178585284e-07,0.0,0.010252,7e-06,7e-05,0.000238,75.84976728055489,35.030780832635664,1227.155605744154,42.0,255.128,46.0,63.0,118.0,0,0,0,3718,356,1,9,10,0.5643120169391591,0.5587922863920872,0.7130395076617506,0
4351,90.14019765571133,9.790852677545391,0.0689496667432774,164,171,4,4,760.757986669731,642.6064200358226,412943.01107125595,60.0,1514.0,66.0,590.0,1484.0,0.00022972764881636407,0.0004881248606666991,2.3826587960088441e-07,0.0,0.005718,7e-06,6.3e-05,0.0002385,79.14163732475292,35.76618160048052,1279.2197462785514,1.0,243.0,46.0,63.0,119.0,0,0,0,3907,383,3,22,12,0.5921354008385676,0.5843091606066181,0.7382737314635823,0
4252,88.66415804327376,11.147695202257761,0.18814675446848542,188,198,5,6,728.5039981185324,646.4231264197416,417862.85837027326,60.0,1514.0,66.0,590.0,1484.0,0.00023516039510818436,0.0005081138804487762,2.581797155047133e-07,0.0,0.007509,7e-06,7.2e-05,0.000236,76.37709007525869,34.76483662206479,1208.593865358857,36.0,255.128,46.0,63.0,118.0,0,0,0,3760,406,5,17,15,0.6003529943040076,0.5926028776335236,0.6904220252159019,0
3467,87.13585232189213,12.719930775886933,0.1442169022209403,177,175,4,3,714.6544563022786,632.5580395583331,400129.6734098817,60.0,1514.0,66.0,590.0,1454.0,0.00028814912027689643,0.0006168197884665949,3.8046665144397485e-07,0.0,0.008666,8e-06,8.8e-05,0.0002645,80.42028208826075,35.852857259289216,1285.4273736549676,38.0,255.128,46.0,63.0,118.0,0,0,0,3016,344,6,6,20,0.6177882323605383,0.60850049249658,0.702032421821395,0
